Date,VLY,R2000,Rentabilidad_VLY,Rentabilidad_R2000,Mkt-RF,SMB,HML,RF,Market Premium,VLY Premium,residuos,residuos_normalizados,intervencion,residuos_outlier
2025-03-01,8.421170234680176,2011.9100341796875,-0.1015284950050408,-0.0724440038944142,-0.0639,-0.0274,0.0294,0.0034,-0.0758440038944142,-0.1049284950050408,-0.018422548379878403,-0.3068705920709491,0,-0.018713168772610728
2025-04-01,8.252511024475098,1964.1199951171875,-0.0202312806986286,-0.024040231239256,-0.0084,-0.0054,-0.0336,0.0034999999999999,-0.027540231239256,-0.0237312806986286,0.008198322865866275,0.13656222472375407,0,0.00914965730019502
2025-05-01,8.425238609313965,2066.2900390625,0.0207142767781557,0.0507104422359693,0.0605999999999999,0.0067,-0.0296,0.0038,0.0469104422359693,0.0169142767781557,-0.03527471481738473,-0.5875828033090058,0,-0.032409153642204716
2025-06-01,8.569178581237793,2175.0400390625,0.0169400824346719,0.0512923255235203,0.0486,0.008,-0.0166,0.0034,0.0478923255235203,0.0135400824346719,-0.03975829661036409,-0.6622673350599375,0,-0.036867489898002336
2025-07-01,9.00650691986084,2211.64990234375,0.0497754273473691,0.0166917260016818,0.0197999999999999,0.003,-0.0132,0.0034,0.0132917260016818,0.0463754273473691,0.03217076885061773,0.5358793301012286,0,0.034171947709227046
2025-08-01,10.16268253326416,2366.419921875,0.1207751289657209,0.0676394324439452,0.0184,0.038,0.0446,0.0038,0.0638394324439452,0.1169751289657209,0.04565880369674097,0.7605540685659811,0,0.04895963193182877
2025-09-01,10.298702239990234,2436.47998046875,0.0132954550145276,0.0291761351745627,0.0339,-0.019,-0.0093999999999999,0.0033,0.0258761351745627,0.0099954550145276,-0.018427782994389817,-0.3069577868075978,0,-0.016103042085471336
2025-10-01,10.669801712036133,2479.3798828125,0.0353995902718139,0.0174541149010741,0.0196,-0.0081999999999999,-0.0279999999999999,0.0037,0.0137541149010741,0.0316995902718139,0.016972498560977257,0.2827166239399938,0,0.01898556605879658
2025-11-01,11.1115140914917,2500.429931640625,0.040564394776675,0.0084542080879629,-0.0013,0.0054,0.0356999999999999,0.003,0.0054542080879629,0.0375643947766749,0.03221500871292619,0.5366162483852679,0,0.03401467446665628
2025-12-01,11.464883804321287,2481.909912109375,0.0313069052129041,-0.0074343001121061,-0.0036,-0.0103,0.0236,0.0034,-0.0108343001121061,0.0279069052129041,0.04096119990965872,0.6823045003883684,0,0.04234206625554299
